PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,S&P 500,Materials,Communication Services,Energy,Financials,Industrials,Information Technology,Consumer Staples,Real Estate,Utilities,Health Care,Consumer Discretionary
4.864624479674481,-2.7936135439780005,-3.8861995418653783,-0.28966021554596666,-0.12895068586173755,-0.9572769375931683,1.1387659534660908,2.238676308910641,0.031196817542203957,1.0325898823822373,-0.003352869554400395,-0.013272662970045812,0.0,-0.01728204642551756,-0.0039185479530561285,-0.002894392825547598,-0.008755118017204633,0.006565691874795387,0.010992102147612703,-0.0018937714032288833,0.007674720965067161,-0.0040206628810056655
9.487640960361244,-2.6904897148084994,-3.0762287280911242,-0.9843278123215358,-0.724264273014451,-0.1451272557932032,1.3786343380995632,1.838226965336563,-0.3756731853769447,1.1653020828009302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.487640960361244,-2.6904897148084994,-3.0762287280911242,-0.9843278123215358,-0.724264273014451,-0.1451272557932032,1.3786343380995632,1.838226965336563,-0.3756731853769447,1.1653020828009302,0.009490232093263717,0.013791674313607505,0.0,-0.010577551439067245,0.012160009721962961,-0.0005279472794180728,0.016009199536627383,-0.004100083930433596,0.004228444124003694,0.009675551573319341,0.00828888332585831,0.01964470216409797
8.746679792796114,-3.664977684373552,-2.4289903560161505,-1.2704703323043989,-0.7169283216945401,-0.4281042599036171,0.6665592277501533,2.1175009729653973,0.007295571558177957,0.5516133934233607,0.0,0.0,0.007360251972982956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.746679792796114,-3.664977684373552,-2.4289903560161505,-1.2704703323043989,-0.7169283216945401,-0.4281042599036171,0.6665592277501533,2.1175009729653973,0.007295571558177957,0.5516133934233607,-0.003542759797373729,-0.025864942302328053,0.0,-0.032072822695247694,-0.006713428077017691,0.001056223343268492,-0.007878750269196377,0.021706721714499944,0.010526636204524431,0.019165936982510345,0.008775876547139738,-0.011084636706216733
8.119973606729848,-3.1752915996917905,-1.586859525247873,-0.8694856578246891,-0.28723612276592836,-0.20964116697839413,0.46278328603055285,2.256654192778545,-0.35438080096842633,0.7008962860158253,0.0,0.0,-0.013395466791253252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.119973606729848,-3.1752915996917905,-1.586859525247873,-0.8694856578246891,-0.28723612276592836,-0.20964116697839413,0.46278328603055285,2.256654192778545,-0.35438080096842633,0.7008962860158253,0.006090368988840744,0.00637931412521664,0.0,0.02167605432359143,0.0010668250372491972,0.0075176224116753065,0.006845650079600807,-0.008607984129392787,-0.00714309952458736,-0.013643106157751661,0.007047375189400018,0.016101558098628788
4.038785792683909,-2.556736150457254,-0.5142707608121124,-0.5040278284019285,-0.026619890410170672,-0.8499142127384758,0.9603361976403892,2.784473970376541,-0.331088666412995,0.8850348998921909,0.0,0.0,0.017074708239223746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.038785792683909,-2.556736150457254,-0.5142707608121124,-0.5040278284019285,-0.026619890410170672,-0.8499142127384758,0.9603361976403892,2.784473970376541,-0.331088666412995,0.8850348998921909,0.015780300091495114,0.01850272401807218,0.0,0.013784135128142472,0.00781791380540442,0.00863998231072105,0.02719642312229098,-0.006096768654804019,0.010791477367432023,0.003738333278874739,0.014762401303825667,0.019874156226750817
4.274817415665892,-3.024309947661627,-0.20186313740271147,-0.10353466467112404,-0.13797140530402346,-0.38840304720051083,0.7789157351106916,2.4922761454815228,-0.2453368727758886,0.8486764087873246,0.0,0.0,-0.005259052353621119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.274817415665892,-3.024309947661627,-0.20186313740271147,-0.10353466467112404,-0.13797140530402346,-0.38840304720051083,0.7789157351106916,2.4922761454815228,-0.2453368727758886,0.8486764087873246,-0.007371476893713869,-0.0013454934607926017,0.0,-0.029459326617972015,0.0,0.01012325830834726,-0.022637221174313327,0.012639626072845633,0.004448084562390431,0.019925540572744094,-0.004202610930919226,-0.007725987310151283
5.5166078954788,-2.289074856907143,0.8704765415166441,0.7871209671555497,0.7321062305155795,0.5040013628582806,0.13888372604740612,3.294330703357316,-0.2592849842344993,0.471894019179596,0.0,0.0,-0.03049992607690688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5166078954788,-2.289074856907143,0.8704765415166441,0.7871209671555497,0.7321062305155795,0.5040013628582806,0.13888372604740612,3.294330703357316,-0.2592849842344993,0.471894019179596,0.009265580794013184,0.0010102737250865523,0.0,0.014558767608255918,-0.011635747032418875,0.010920987779759361,0.015847552433568612,0.00789268750008576,0.0,-0.0032865371008378164,0.015474450746205015,0.01531274307763475
5.424127122192927,-2.150946411771145,0.9603466877022852,0.5970234743960955,0.9466386567080967,0.08168426451453449,0.10696945063963072,3.3699806160524512,0.21239065516432418,0.173592255884218,0.0,0.0,0.014471249649075535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.424127122192927,-2.150946411771145,0.9603466877022852,0.5970234743960955,0.9466386567080967,0.08168426451453449,0.10696945063963072,3.3699806160524512,0.21239065516432418,0.173592255884218,0.0094555574300208,0.02608108929111741,0.0,0.01692189591058213,0.03389212001104491,0.015124718507499635,0.002133411489888548,0.007466924784265361,-0.010924100368525758,-0.023447580377638944,0.0071398811526286465,0.0036639379842577924
5.029034689669124,-2.4663042437122713,1.9992057183465612,1.4849216752883112,0.39021043452004467,0.2588986021788498,-0.10752779299924077,2.3661176786013614,0.27901041066726695,0.17534307211901037,0.0,0.0,0.0037215080255244004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.029034689669124,-2.4663042437122713,1.9992057183465612,1.4849216752883112,0.39021043452004467,0.2588986021788498,-0.10752779299924077,2.3661176786013614,0.27901041066726695,0.17534307211901037,-0.009843827097414604,-0.043948627881000735,0.0,0.011048660708930846,-0.038302353291471136,-0.017778692124094664,-0.0014638434807129341,-0.026572722000712035,-0.038507269653653364,-0.026636802692323158,0.003703251327109358,-0.003990295414497025
-0.9288010651331708,-2.596577806917298,1.9257132550575147,1.060721920755492,0.09341692628762151,0.45744195615881905,0.29758670694544226,2.316956315873587,0.2923259045271547,-0.1237237518809825,0.0,0.0,0.012000430795091388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9288010651331708,-2.596577806917298,1.9257132550575147,1.060721920755492,0.09341692628762151,0.45744195615881905,0.29758670694544226,2.316956315873587,0.2923259045271547,-0.1237237518809825,0.0002072340610232981,0.0007979442904919587,0.0,0.023049644892206844,0.01416732461579362,0.016230351330631665,-0.003160281587132996,0.0003308772096894952,-0.004187876054098316,0.027074263117367936,-0.0009697796651824131,-0.03317400478579513
-15.74841362039063,-4.494053025548157,2.113941060006491,-0.3998295698217698,-1.0967621258481162,-0.4559666139092661,0.42234603330423126,1.976696364811257,0.1245234479213219,-0.9519951072046751,0.0,0.0,-0.02408159562053558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.74841362039063,-4.494053025548157,2.113941060006491,-0.3998295698217698,-1.0967621258481162,-0.4559666139092661,0.42234603330423126,1.976696364811257,0.1245234479213219,-0.9519951072046751,-0.059666798465535686,-0.07680381427553373,0.0,-0.0566281495306582,-0.06183362163127615,-0.0747414015786998,-0.07953324649550608,-0.026173224162919118,-0.02867028587753062,0.0035969625931113747,-0.04989407362306464,-0.058183716517195005
-6.714217306449336,-3.325802750805374,2.2911174081094314,0.4358316247492984,-0.5479141770340229,0.41658409520108397,0.4299198026777444,1.970360004288276,0.007999265219251159,-0.2955826601651615,0.0,0.0,-0.030322191080667027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.714217306449336,-3.325802750805374,2.2911174081094314,0.4358316247492984,-0.5479141770340229,0.41658409520108397,0.4299198026777444,1.970360004288276,0.007999265219251159,-0.2955826601651615,0.015541791293903096,-0.002425238528429463,0.0,-0.00865414577078627,0.006439469007923693,0.0005448401696375171,0.020544852489531307,0.02649258860658965,0.02173196005687461,0.013582488116372415,0.02965764891049094,0.008262066443501803
-11.619649984759727,-3.4279707430419806,2.555523300809554,0.5118886038869354,-0.8336475411559591,-0.2434808349010124,0.6013363406184649,2.315442413233805,-0.1372602310424371,-0.0479605659835714,0.0,0.0,0.007548159006152799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.619649984759727,-3.4279707430419806,2.555523300809554,0.5118886038869354,-0.8336475411559591,-0.2434808349010124,0.6013363406184649,2.315442413233805,-0.1372602310424371,-0.0479605659835714,-0.02286545703314813,-0.04338043148067339,0.0,-0.07191343912076764,-0.03537835519838939,-0.049829546729525886,-0.007995315738876907,0.026370016699831078,0.026031910083327947,0.011911128704574114,-0.04255551029885207,-0.006145658896411388
-9.412202385420816,-3.3282000863887875,2.344754618020476,0.613498103596334,-0.29949935541870026,0.23379632459454172,0.4049767867740897,2.3464190742291913,-0.08787263681857281,0.21696885414873152,0.0,0.0,-0.045376780907798286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.412202385420816,-3.3282000863887875,2.344754618020476,0.613498103596334,-0.29949935541870026,0.23379632459454172,0.4049767867740897,2.3464190742291913,-0.08787263681857281,0.21696885414873152,0.012700117574139691,0.05727107482354832,0.0,0.01119753635226739,0.030042958078239534,0.01891362585257239,0.00906719612469109,0.009475142160089822,-0.003403568084179187,-0.01692078536908659,0.015833336183105784,0.00749540304713614
-3.1165850524895284,-2.76273715205219,2.587564739237727,0.7818535733559628,-0.21708674059754937,1.2111948956400664,0.2678537526816298,1.98063446243642,0.012579656948542942,0.1752860238542148,0.0,0.0,0.027802634245559066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
